#,Batch,Title,Author,Summary,Rooms,Resolutions,Concept Originality,Mechanics Originality,Interesting Details,Map Quality,Humor,Content Rating,Average,Source File,Rated At,Model
510,2015,The Papyrus Elves of a Central Nome,Troy Tucker,"Players explore a riverine area of giant papyrus stalks, a sand palace, and a step pyramid inhabited by blood-drinking papyrus elves and their giant albino king, navigating traps and combat to reach the tomb of Azurhotep.",10,"Combat, Traps, Exploration",6.5,3.0,7.0,6.0,3.5,PG-13,5.62,E089_TroyTucker_PapyrusElvesofaCentralNome.md,2026-06-28T07:34:21.025Z,deepseek/deepseek-v4-flash
511,2015,Into the Awaroth Woods,Lorenzo Santini,"A wilderness mini-campaign set in the Awaroth Woods, where adventurers investigate a sorcerer's tower and barrow while encountering forest factions. The module features a regional hex-crawl map with nine key locations, including a druid's hut, spider woods, and a fairy circle.",9,"Combat, Diplomacy, Puzzles, Exploration, Skill Challenges, Traps, Roleplay, Social",5.5,6.0,7.0,6.0,1.0,PG-13,6.12,E090_LorenzoSantini_IntotheAwarothWoods.md,2026-06-28T07:34:16.666Z,deepseek/deepseek-v4-flash
512,2015,Descent to the Chasm of the Drow,Matrox Lusch,"A classic drow-themed dungeon set in a deep chasm, featuring combat with drow warriors, priestesses, hover-ships, driders, and Zippo knights. Players must navigate traps and secret doors to rescue someone from the drow stronghold.",4,"Combat, Traps, Exploration",3.0,3.0,4.0,4.0,1.0,R,3.5,E091_MatroxLusch_DrowChasm.md,2026-06-28T07:34:13.837Z,deepseek/deepseek-v4-flash
513,2015,The Sunken Spires,Edward Tirocke,"A corroded crane descends into a sinkhole leading to a cavern with two crystal spires, containing giant moths, spiders, an invisible demon, and a cursed ring. Players must navigate traps, webs, and a shattered bridge while deciphering a secret name to overcome the demon.",6,"Combat, Traps, Exploration, Puzzles, Skill Challenges",6.0,5.0,7.0,7.0,1.0,PG-13,6.25,E092_EdwardTirocke_SunkenSpires.md,2026-06-28T07:34:12.515Z,deepseek/deepseek-v4-flash
514,2015,Teeny Tiny Dungeon,Ulo Leppik,"A magical shrinking potion allows adventurers to explore a tiny kingdom of 'Ahjualused' beneath a fireplace, who have been stealing the wizard's valuables. The dungeon features rat tunnels, toothpick barricades, and a cat named Whiskers as an external threat.",15,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration",8.5,7.0,9.0,8.5,4.0,G,8.25,E093_UloLeppik_TeenyTinyDungeon.md,2026-06-28T07:34:27.692Z,deepseek/deepseek-v4-flash
515,2015,The Kingdom of the Pale Giants,Michael Raston,"This dungeon is set in an underground fortress carved into whitestone caverns along a polluted river, inhabited by maddened pale giants and their slaves. Adventurers must navigate sewers, traps, and hostile denizens to confront the grotesque king and his court.",12,"Combat, Stealth, Traps, Exploration, Roleplay, Social",6.5,4.5,7.5,7.5,1.0,R,6.5,E094_MichaelRaston_TheKingdomofthePaleGiants.md,2026-06-28T07:34:25.899Z,deepseek/deepseek-v4-flash
516,2015,Vesna's Refuge,Michael Iantorno,Adventurers investigate a blighted island where a druid corrupted a powerful tree. Explore outdoor locations and ascend the tree's interior to defeat the corrupted druid.,11,"Combat, Diplomacy, Exploration, Roleplay, Traps",6.5,7.0,8.0,8.0,1.0,PG-13,7.38,E095_MichaelandMathewIantorno_VesnasRefuge.md,2026-06-28T07:34:22.938Z,deepseek/deepseek-v4-flash
517,2015,The Secret of Montmajour,Simone Biagini,"A ruined abbey haunted by ghosts and a senile griffin, where adventurers investigate disturbances, recover a relic, or hunt a beast. The abbey's dark past involves a murder and a fire, with restless spirits that can be laid to rest through diplomacy or combat.",14,"Combat, Diplomacy, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Social",6.0,5.5,7.0,7.0,1.5,PG-13,6.38,E096_SimoneBiagini_TheSecretofMontmajour.md,2026-06-28T07:34:23.783Z,deepseek/deepseek-v4-flash
518,2015,Hirelings & Henchmen vs The Wulfwoods,Johnnie Zolman,"After the adventuring party dies, their hirelings must brave the dangerous Wulfwoods to warn their town of an approaching goblin horde. The pass is a wilderness hex crawl filled with intelligent wolf packs and other threats.",5,"Combat, Exploration, Skill Challenges, Roleplay, Traps",5.5,4.5,6.5,5.0,1.0,PG-13,5.38,E097_JohnnieZolman_HIrelingsandHenchmen.md,2026-06-28T07:34:27.900Z,deepseek/deepseek-v4-flash
519,2016,The Sea Devil's Stout: An Incidental Roadside Attraction With a Side of Demon,Ramsey Hong,"Adventurers are asked to rescue a child from giant rats in an inn's basement, but the basement spirals into a multi-level dungeon featuring flooded caves, a demon temple, and a magical stout that grants strength. The dungeon combines combat, puzzles, and traps in a darkly whimsical setting.",16,"Combat, Puzzles, Fetch Quests, Traps, Social",6.5,6.5,8.5,8.5,3.5,PG-13,7.5,E001_RamseyHong_TheSeaDevilsStout.md,2026-06-28T07:31:25.763Z,deepseek/deepseek-v4-flash
520,2016,March of the Machines,Rusty Gerard,"In a long-forgotten mountaintop factory, three factions (aarakocra, gnomes, and kobolds) vie for territory while a lone automaton tries to repair the complex. The PCs navigate vertical levels, faction diplomacy, and deadly traps to achieve their goals.",7,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",6.5,7.0,7.0,8.0,2.5,PG,7.12,E002_RustyGerard_MarchoftheMachines.md,2026-06-28T07:31:24.476Z,deepseek/deepseek-v4-flash
521,2016,AETHELBERD'S TOMB,Scott Marcley,"A ruined fortification serves as a bandit lair, but beneath lies the crypt of the warlord Aethelberd. The party must rescue a kidnapped wife and child while navigating traps, undead, and a hidden treasure guarded by a tentacle monster.",12,"Combat, Puzzles, Traps, Exploration",3.5,4.5,6.0,7.0,1.5,PG-13,5.25,E003_ScottMarcley_AethelberdsTomb.md,2026-06-28T07:31:17.774Z,deepseek/deepseek-v4-flash
522,2016,The Umber Woods,bygrinstow,"The Umber Woods is a random encounter generator for a surreal forest, featuring 36 unique and bizarre locations. It provides a sandbox exploration experience with a mix of combat, roleplay, and discovery.",36,"Combat, Exploration, Roleplay, Social, Traps, Skill Challenges, Stealth",7.0,6.0,8.0,1.0,2.5,PG-13,5.5,E004_bygrinstow_TheUmberWoods.md,2026-06-28T07:31:24.020Z,deepseek/deepseek-v4-flash
523,2016,"The Stones, the Ship, and the Fortress",Larry Pennyworth,The evil sorcerer Sacrebleu terrorizes the land from his flying fortress. The heroes must collect three hoverstones to power a flying ship and invade the fortress.,11,"Combat, Diplomacy, Puzzles, Roleplay, Traps, Exploration",7.0,7.0,7.0,8.0,2.5,PG-13,7.25,E005_LarryZPennyworth_TheStonestheShipandtheFortress.md,2026-06-28T07:31:26.229Z,deepseek/deepseek-v4-flash
524,2016,Once a Great Battle Was Fought in the Stars...,Taylor Labresh,"A space debris field holds five derelict ships from an ancient war. Players must salvage a fusion reactor, navigating robotic guardians, puzzles, and rivals.",5,"Combat, Puzzles, Fetch Quests, Exploration",7.0,6.5,8.0,8.0,2.0,PG,7.38,E006_TaylorLabresh_OnceAGreatBattle.md,2026-06-28T07:31:19.006Z,deepseek/deepseek-v4-flash
525,2016,The Weathered Pirate: 'It’s Treasure Ye Want?',James Hirst,"Adventurers must navigate an orc and goblin infested valley to find a sinkhole leading to a flooded tomb guarded by a stone gargoyle. A drunken pirate's tale hints at treasure within, but a trap and the guardian await.",3,"Combat, Traps, Exploration",2.5,1.5,4.0,5.0,2.0,PG-13,3.25,E007_JamesHirst_TheWeatheredPiratesTreasure.md,2026-06-28T07:31:29.919Z,deepseek/deepseek-v4-flash
526,2016,Bowls of Stars,Vance Atkins,"A meteorite crash lands near a town, splitting into two bowls and an alien orb that mutates local creatures. The party must retrieve the bowls from a garuda aerie and a corrupted dragon's cave while navigating wilderness, diplomacy, and combat.",6,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Exploration, Social",7.5,7.5,8.0,6.5,2.0,PG-13,7.38,E008_VanceAtkins_BowlofStars.md,2026-06-28T07:31:32.515Z,deepseek/deepseek-v4-flash
527,2016,Prayers of Intersession,Jasper Evans,"A trickster god corrupts a priestess's prayers, causing literal interpretations that throw her village into chaos. Adventurers must resolve three dilemmas, each with straightforward, destructive, or constructive solutions that affect the outcome.",3,"Combat, Diplomacy, Roleplay, Traps, Social",7.5,8.0,7.0,5.0,3.5,PG-13,6.88,E009_JasperEvans_KlockPrayersofIntersession.md,2026-06-28T07:31:33.226Z,deepseek/deepseek-v4-flash
528,2016,The Secret of Nightglass Mountain,John Nabb,A cult dedicated to the death god Vorgoth has been abducting villagers for sacrifices. Adventurers must explore the Dragon-Ash Temple to stop the Blackhand Order and their dark rituals.,8,"Combat, Exploration, Traps",4.5,3.5,5.5,6.5,1.0,R,5.0,E010_JohnRLMcNabb_TheSecretofNightglassMountain.md,2026-06-28T07:31:33.542Z,deepseek/deepseek-v4-flash
529,2016,The Black Tower,Luis Martinez,"A classic gothic dungeon where a lich traps visitors in a shadowy tower, forcing them to collect colored lacrymas by navigating randomly teleporting rooms and solving riddles to reach his antechamber. The tower is filled with undead guardians and puzzles, with the ultimate goal of defeating the lich to claim treasure.",9,"Combat, Puzzles, Fetch Quests, Traps, Exploration",4.5,5.0,4.0,5.0,1.0,PG-13,4.62,E011_LuisJupiterFrancoMartinez_TheBlackTower.md,2026-06-28T07:31:35.870Z,deepseek/deepseek-v4-flash
530,2016,Twisted Tower of Wishes,Ed Nicholson,"The Twisted Tower of Wishes is a non-Euclidean dungeon where desire magic has warped reality, causing gravity shifts and bizarre rooms. Adventurers must navigate nine key locations using colored medallions, facing traps, puzzles, and monsters to reach the top and confront the three-headed lich.",9,"Combat, Exploration, Puzzles, Roleplay, Skill Challenges, Traps",7.5,8.0,8.5,8.0,2.5,PG-13,8.0,E012_EdNicholson_TwistedTowerofWishes.md,2026-06-28T07:31:45.920Z,deepseek/deepseek-v4-flash
531,2016,Karma Zootra,Kosher o,"An abandoned jail is being converted into a monster zoo by the eccentric Nigel Berrythorn. Players navigate golems, skeletons, and quirky exhibits while deciding whether to help stock the zoo.",5,"Combat, Diplomacy, Roleplay, Exploration, Skill Challenges, Social",7.5,6.0,8.0,7.0,3.5,PG,7.12,E013_KosherKommando_KarmaZootra.md,2026-06-28T07:31:45.549Z,deepseek/deepseek-v4-flash
532,2016,The Forlorn Archive,P Potter,"A flooded library haunted by ghostly wails and zombie librarians, where adventurers must retrieve keys to uncover secrets or seal horrors. The denizens are attracted to noise, and a ghostly librarian may trigger a catastrophic flood.",13,"Combat, Puzzles, Stealth, Traps, Exploration, Roleplay, Social",7.0,8.0,8.0,6.0,3.5,PG-13,7.25,E014_PAaronPotter_TheForlornArchive.md,2026-06-28T07:31:42.073Z,deepseek/deepseek-v4-flash
533,2016,Property of Grimbalt the Dwarf,Ulo Leppik,"A hand-drawn, whimsical cave system map with a primary entrance requiring moonlight to unlock, leading to rooms with trolls, a pit, and the thing that ate Garf. The map is secondhand, with warnings of past adventurers' fates.",10,"Combat, Puzzles, Fetch Quests, Exploration, Traps",4.5,2.5,5.0,6.0,3.0,PG-13,4.5,E015_UloLeppik_SecondhandMap.md,2026-06-28T07:31:42.031Z,deepseek/deepseek-v4-flash
534,2016,OP3 - Peat’s Bog,Frank Schmidt,"A swamp hexcrawl adventure for a single 5th-level character, where the hero is asked by farmers to investigate a lizardfolk infestation. The party must navigate hazards like sinkholes and quicksand, battle creatures, and explore ancient ruins and a statue.",5,"Combat, Traps, Exploration",4.0,3.0,5.0,4.0,1.0,PG-13,4.0,E016_FrankSchmidt_PeatsBog.md,2026-06-28T07:31:40.301Z,deepseek/deepseek-v4-flash
535,2016,Gripped in the Hands of Time,Roger Sorolla,"A time-themed dungeon where the party must solve a complex clock lock, face clockwork horrors, and perform time sacrifices to a goddess-demon to reach a time machine launch pad. The dungeon involves puzzles, combat, and roleplay with a unique time-based mechanic.",4,"Combat, Puzzles, Roleplay, Skill Challenges, Exploration",8.0,7.0,8.0,5.0,1.0,PG-13,7.0,E017_RogerSGSorolla_GrippedintheHandsofTime.md,2026-06-28T07:31:41.817Z,deepseek/deepseek-v4-flash
536,2016,The Baron Rises,Joseph Reilly,"A legend says Baron Vandilcroft will rise on a specific night. Players must navigate a cursed cemetery, solve a puzzle at an obelisk, and defeat the Baron to break the curse.",3,"Combat, Puzzles, Traps, Skill Challenges, Exploration",5.5,6.5,5.0,4.0,1.0,PG-13,5.25,E018_JosephReilly_TheBaronRises.md,2026-06-28T07:31:52.963Z,deepseek/deepseek-v4-flash
537,2016,Penelope's Imagination Creation,David Saldivar,Players enter the subconscious mind of a troubled girl to explore her memories and fight imaginative monsters. The adventure uses a random creature generation table and puzzle-solving to progress through five thematic rooms.,5,"Combat, Puzzles, Exploration",8.5,7.0,8.0,3.0,1.5,PG-13,6.62,E019_DavidSaldivar_PenelopesImaginationCreation.md,2026-06-28T07:31:51.687Z,deepseek/deepseek-v4-flash
538,2016,The Midden of the Mewler,Ken Moore,"A subterranean sewer cave filled with filth, fire beetles, and fledermen, where players must navigate hazards and a fungal god that hypnotizes with kitten-like sounds. Players typically fall in from above and must find a way out through the muck.",10,"Combat, Stealth, Exploration, Traps",6.0,5.0,8.0,5.0,3.5,PG-13,6.0,E020_KenMoore_TheMiddenoftheMewler.md,2026-06-28T07:31:51.074Z,deepseek/deepseek-v4-flash
539,2016,Descendants!,Glynn Seal,"Descendants! is a vertical shaft point-crawl where players fall 5 miles through a sinkhole, encountering hazards, bats, spider webs, and glowing fungus. At the bottom, they find a tomb with a mocking sarcophagus and a secret exit to further adventure.",8,"Combat, Traps, Exploration, Skill Challenges",8.5,9.0,8.5,8.0,3.5,PG-13,8.5,E021_GlynnSeal_Descendants.md,2026-06-28T07:31:53.868Z,deepseek/deepseek-v4-flash
540,2016,Druid’s Rest at the Giant’s Rift,Sam Soria,"This extraplanar adventurer's spa is built on the body of a sleeping giant and requires players to navigate six locations, from a misty glade to the giant's eye socket, to obtain the Orb of Enlightenment. Challenges involve combat, puzzles, roleplay, and skill-based encounters.",6,"Combat, Diplomacy, Puzzles, Roleplay, Exploration, Skill Challenges, Social",8.5,7.5,8.5,9.0,1.5,PG,8.38,E022_SamMameliandGabeSoria_DruidsRestattheGiantsRift.md,2026-06-28T07:32:02.644Z,deepseek/deepseek-v4-flash
541,2016,Tower of the Time Wizard,Andrew Harshman,"The Tower of the Time Wizard materializes at dusk, with each floor affected by a unique time-warping magic. The party must navigate slowed and accelerated time, a catastrophic time loop, and confront the wizard's past and future selves.",4,"Combat, Diplomacy, Puzzles, Roleplay, Traps",8.0,7.0,8.0,2.0,2.0,PG-13,6.25,E023_AndrewHarshman_ToweroftheTimeWizard.md,2026-06-28T07:31:59.908Z,deepseek/deepseek-v4-flash
542,2016,Chambers of the Dread Titan,Mike Shea,"A dark cult performs a ritual in the remains of a dread titan, and the PCs must stop them before an awakening doom. The dungeon features winding caverns, themed chambers, and multiple quests to defeat the cult and destroy their dark artifacts.",9,"Combat, Exploration, Traps, Skill Challenges, Puzzles",6.5,5.5,8.0,6.0,1.0,PG-13,6.5,E024_MikeShea_ChambersoftheDreadTitan.md,2026-06-28T07:32:01.694Z,deepseek/deepseek-v4-flash
543,2016,The Palto Seabottom Caverns,David Jackson,"A system of dried sea caves housing a dying giant squid-shark and an ancient terraforming station. Adventurers must navigate shifting silt, larvae, and a wisdom-draining abyss to loot disc piles and survive.",7,"Combat, Traps, Exploration, Social",6.0,4.0,5.0,4.0,1.0,PG,4.75,E025_DavidJackson_ThePaltoSeabottomCaverns.md,2026-06-28T07:32:02.250Z,deepseek/deepseek-v4-flash
544,2016,"74,54 m²",Herr Zinnling,"A modern apartment is reimagined as a fantasy dungeon, where players must break in and explore seven rooms filled with mundane domestic items. The dungeon includes a comedic meta-ending where a creature critiques the design.",7,"Combat, Roleplay, Exploration",9.5,5.0,8.5,7.0,4.0,PG,7.5,E026_HerrZinnling_7454m2.md,2026-06-28T07:32:08.270Z,deepseek/deepseek-v4-flash
545,2016,The Cult of Sleep,Gary Simpson,"The Cult of Sleep is a mid-level dungeon crawl set in the coastal town of Saltfork, where adventurers investigate mysterious disappearances. The dungeon features five keyed locations, NPC allies and villains, and multiple story paths leading to a two-tiered sunken library.",5,"Combat, Roleplay, Social, Traps, Exploration",5.0,6.0,5.5,7.0,1.0,PG-13,5.88,E027_GarySimpson_CultofSleep.md,2026-06-28T07:32:04.175Z,deepseek/deepseek-v4-flash
